Exposure to risk (period 5x10), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
SWE      2010-2019     40-44          3176376.81      3279459.96      6455836.77
SWE      2010-2019     45-49          3255449.27      3362197.64      6617646.90
SWE      2010-2019     50-54          3105864.89      3193722.88      6299587.78
SWE      2010-2019     55-59          2891160.61      2930806.96      5821967.57
SWE      2010-2019     60-64          2892970.10      2882039.54      5775009.64
SWE      2010-2019     65-69          2892657.92      2837244.85      5729902.77
SWE      2010-2019     70-74          2456342.00      2332250.23      4788592.23
SWE      2010-2019     75-79          1833692.90      1590346.47      3424039.37
SWE      2010-2019     80-84          1429007.25      1054780.36      2483787.61
SWE      2010-2019     85-89          1022271.26       606437.19      1628708.45
SWE      2010-2019     90-94           512048.23       229621.55       741669.78
SWE      2010-2019     95-99           133293.55        41339.24       174632.79
SWE      2010-2019    100-104           15111.95         2971.61        18083.55
SWE      2010-2019    105-109             668.91           50.82          719.73
SWE      2010-2019    110+                  2.98            0.00            2.98
SWE      2020-2024        0            263249.87       277963.23       541213.10
SWE      2020-2024      1-4           1141304.77      1206544.95      2347849.72
SWE      2020-2024      5-9           1502111.49      1593223.68      3095335.16
SWE      2020-2024     10-14          1520438.82      1611961.78      3132400.60
SWE      2020-2024     15-19          1441472.02      1537285.93      2978757.95
SWE      2020-2024     20-24          1379344.58      1543205.38      2922549.97
SWE      2020-2024     25-29          1646897.20      1752158.49      3399055.69
SWE      2020-2024     30-34          1857706.71      1953180.29      3810887.00
SWE      2020-2024     35-39          1670940.24      1766216.88      3437157.12
SWE      2020-2024     40-44          1576084.27      1647042.60      3223126.87
SWE      2020-2024     45-49          1613765.67      1666882.50      3280648.18
SWE      2020-2024     50-54          1640368.72      1683624.81      3323993.53
SWE      2020-2024     55-59          1637629.87      1678979.17      3316609.04
SWE      2020-2024     60-64          1439341.29      1450871.81      2890213.10
SWE      2020-2024     65-69          1365967.07      1341171.93      2707138.99
SWE      2020-2024     70-74          1363759.63      1295195.21      2658954.84
SWE      2020-2024     75-79          1258077.76      1156762.53      2414840.29
SWE      2020-2024     80-84           830628.52       692412.68      1523041.20
SWE      2020-2024     85-89           512453.75       346709.83       859163.58
SWE      2020-2024     90-94           261070.61       129189.51       390260.12
SWE      2020-2024     95-99            78621.54        26363.85       104985.39
SWE      2020-2024    100-104           10572.78         2183.41        12756.19
SWE      2020-2024    105-109             488.14           50.29          538.44
SWE      2020-2024    110+                  5.25            0.51            5.75
TWN      1970-1979        0           1750023.27      1869621.01      3619644.27
TWN      1970-1979      1-4           7270544.76      7710307.79     14980852.56
TWN      1970-1979      5-9           9479394.05     10014835.31     19494229.36
TWN      1970-1979     10-14          9676607.37     10207131.44     19883738.82
TWN      1970-1979     15-19          9222895.89      9701050.24     18923946.13
TWN      1970-1979     20-24          7816538.34      8180659.69     15997198.03
TWN      1970-1979     25-29          5679427.73      5939595.79     11619023.52
TWN      1970-1979     30-34          4545671.53      4717351.85      9263023.38
TWN      1970-1979     35-39          4268962.94      4548211.53      8817174.47
TWN      1970-1979     40-44          3754510.76      4636758.51      8391269.27
TWN      1970-1979     45-49          3203071.35      4620884.24      7823955.59
TWN      1970-1979     50-54          2583890.16      3789311.03      6373201.19
TWN      1970-1979     55-59          2040923.30      2779691.98      4820615.28
TWN      1970-1979     60-64          1640339.59      2006488.81      3646828.40
TWN      1970-1979     65-69          1224628.43      1287916.20      2512544.62
TWN      1970-1979     70-74           812503.64       721222.47      1533726.11
TWN      1970-1979     75-79           472390.66       343840.24       816230.90
TWN      1970-1979     80-84           222558.50       134040.75       356599.25
TWN      1970-1979     85-89            88347.40        43721.37       132068.76
TWN      1970-1979     90-94            25838.20        11062.35        36900.55
TWN      1970-1979     95-99             5019.47         2013.88         7033.36
TWN      1970-1979    100-104             619.73          217.34          837.07
TWN      1970-1979    105-109              29.79            3.07           32.86
TWN      1970-1979    110+                  0.00            0.00            0.00
TWN      1980-1989        0           1614523.00      1734235.00      3348758.00
TWN      1980-1989      1-4           7389807.44      7876484.35     15266291.79
TWN      1980-1989      5-9           9429481.83     10006621.69     19436103.51
TWN      1980-1989     10-14          9116355.85      9648302.33     18764658.18
TWN      1980-1989     15-19          9365686.07      9852346.05     19218032.12
TWN      1980-1989     20-24          9569949.42     10038493.35     19608442.77
TWN      1980-1989     25-29          9060535.13      9476027.52     18536562.65
TWN      1980-1989     30-34          7635733.46      7993727.69     15629461.15
TWN      1980-1989     35-39          5546329.97      5828010.15     11374340.12
TWN      1980-1989     40-44          4456155.98      4641422.44      9097578.42
TWN      1980-1989     45-49          4145996.72      4389024.93      8535021.65
TWN      1980-1989     50-54          3624259.07      4413394.90      8037653.97
TWN      1980-1989     55-59          3038169.73      4256051.18      7294220.92
TWN      1980-1989     60-64          2386072.43      3309898.16      5695970.59
TWN      1980-1989     65-69          1797140.83      2254802.99      4051943.82
TWN      1980-1989     70-74          1313280.51      1426523.12      2739803.63
TWN      1980-1989     75-79           826650.25       737402.63      1564052.88
TWN      1980-1989     80-84           395476.35       280039.03       675515.38
TWN      1980-1989     85-89           149706.41        86996.60       236703.01
TWN      1980-1989     90-94            39929.82        20015.42        59945.23
TWN      1980-1989     95-99             7168.20         3686.74        10854.94
TWN      1980-1989    100-104             755.13          425.54         1180.66
TWN      1980-1989    105-109              24.82           14.28           39.10
TWN      1980-1989    110+                  0.00            0.00            0.00
TWN      1990-1999        0           1433709.83      1559839.00      2993548.83
TWN      1990-1999      1-4           6222289.53      6742985.83     12965275.36
